     Node_label    Um  U1   U2   U3
          151872     271.738E-03     44.9070E-03     118.936E-15    -268.002E-03
          151873     202.068E-03     33.0800E-03    -250.547E-15    -199.342E-03
          151874     147.352E-03     22.9530E-03    -306.946E-15    -145.553E-03
          151875     106.520E-03     15.2062E-03     45.6608E-15    -105.429E-03
          151876     77.7865E-03     9.75242E-03    -139.524E-15    -77.1727E-03
          151877     58.5379E-03     6.22872E-03     143.805E-15    -58.2056E-03
          151878     45.7283E-03     4.11585E-03    -6.29762E-15    -45.5427E-03
          151879     36.8961E-03     2.91927E-03    -4.07717E-15    -36.7804E-03
          151880     30.4845E-03     2.14715E-03     3.91644E-15    -30.4088E-03
          151881     25.6113E-03     1.67041E-03    -7.18579E-15    -25.5567E-03
          151882     21.7997E-03     1.31227E-03    -10.7385E-15    -21.7601E-03
          151883     18.7241E-03     1.07547E-03    -14.2912E-15    -18.6932E-03
          151884     16.2078E-03     884.060E-06    -22.7289E-15    -16.1837E-03
          151885     14.0895E-03     750.984E-06     26.5650E-15    -14.0695E-03
          151886     12.3043E-03     635.368E-06     42.5522E-15    -12.2879E-03
          151887     10.7570E-03     552.903E-06     55.8749E-15    -10.7428E-03
          151888     9.42914E-03     476.537E-06    -77.3519E-15    -9.41710E-03
          151889     8.25647E-03     421.219E-06     109.166E-15    -8.24571E-03
          151890     7.23839E-03     367.391E-06    -111.547E-15    -7.22906E-03
          151891     6.32820E-03     328.162E-06     167.341E-15    -6.31969E-03
          151892     5.53136E-03     288.270E-06    -278.524E-15    -5.52384E-03
          151893     4.81366E-03     259.122E-06     7.02506E-15    -4.80668E-03
          151894     4.18287E-03     228.549E-06    -333.591E-15    -4.17663E-03
          151895     3.61229E-03     206.335E-06    -45.3775E-15    -3.60639E-03
          151896     3.11041E-03     182.200E-06     9.68960E-15    -3.10507E-03
          151897     2.65537E-03     164.676E-06    -39.1602E-15    -2.65026E-03
          151898     2.25535E-03     145.307E-06    -15.6235E-15    -2.25066E-03
          151899         1.09060    -975.954E-15    -491.243E-15        -1.09060
          151900     949.452E-03     89.4156E-15     55.4308E-15    -949.452E-03
          151901     814.263E-03     108.956E-15     475.539E-15    -814.263E-03
          151902     686.855E-03    -1.03324E-12    -376.224E-15    -686.855E-03
          151903     568.394E-03     261.722E-15     577.236E-15    -568.394E-03
          151904     460.023E-03     169.352E-15     497.744E-15    -460.023E-03
          151905     362.745E-03    -665.092E-15    -648.006E-15    -362.745E-03
          151906     277.693E-03     9.92368E-15    -445.946E-15    -277.693E-03
          151907     206.538E-03     80.9779E-15     343.201E-15    -206.538E-03
          151908     150.277E-03     119.170E-15     18.1273E-15    -150.277E-03
          151909     107.890E-03     525.067E-15     459.996E-15    -107.890E-03
          151910     78.5522E-03     114.729E-15    -16.0676E-15    -78.5522E-03
          151911     59.1249E-03     238.630E-15     9.68960E-15    -59.1249E-03
          151912     45.9390E-03    -105.095E-15     310.338E-15    -45.9390E-03
          151913     37.2340E-03    -444.824E-15    -652.447E-15    -37.2340E-03
          151914     30.5185E-03     272.824E-15     402.709E-15    -30.5185E-03
          151915     25.8266E-03     25.0227E-15     153.575E-15    -25.8266E-03
          151916     21.7785E-03    -44.6993E-15    -139.968E-15    -21.7785E-03
          151917     18.8756E-03     190.668E-15     279.696E-15    -18.8756E-03
          151918     16.1679E-03    -289.392E-15     3.02826E-15    -16.1679E-03
          151919     14.2021E-03    -526.092E-15    -728.387E-15    -14.2021E-03
          151920     12.2597E-03     172.016E-15    -1.85672E-15    -12.2597E-03
          151921     10.8471E-03    -456.370E-15    -266.090E-15    -10.8471E-03
          151922     9.38904E-03     101.850E-15     278.808E-15    -9.38904E-03
          151923     8.32755E-03     112.064E-15    -281.633E-15    -8.32755E-03
          151924     7.20289E-03    -30.9325E-15     6.58097E-15    -7.20289E-03
          151925     6.38148E-03     247.955E-15     181.552E-15    -6.38148E-03
          151926     5.49945E-03    -193.913E-15    -253.655E-15    -5.49945E-03
          151927     4.85453E-03     5.48278E-15    -190.151E-15    -4.85453E-03
          151928     4.15564E-03     64.5466E-15     320.552E-15    -4.15564E-03
          151929     3.64584E-03    -117.974E-15    -64.9174E-15    -3.64584E-03
          151930     3.08703E-03     124.499E-15     58.0953E-15    -3.08703E-03
          151931     2.68207E-03    -89.5523E-15     110.498E-15    -2.68207E-03
          151932     2.23332E-03    -47.8079E-15     1.25190E-15    -2.23332E-03
          151933     6.34020E-03     5.44953E-03     539.488E-15     3.24048E-03
          151934     5.23216E-03     4.79177E-03    -708.403E-15     2.10107E-03
          151935     5.87140E-03     5.19695E-03    -558.745E-15     2.73222E-03
          151936     4.90457E-03     4.55730E-03    -739.933E-15     1.81268E-03
          151937     4.74143E-03     4.43281E-03     753.539E-15     1.68268E-03
          151938     4.57343E-03     4.30394E-03     773.523E-15     1.54672E-03
          151939     6.18289E-03     5.36974E-03     544.817E-15     3.06497E-03
          151940     6.03106E-03     5.28631E-03    -551.639E-15     2.90322E-03
          151941     5.07141E-03     4.67720E-03    -723.058E-15     1.96034E-03
          151942     5.71785E-03     5.10481E-03    -568.959E-15     2.57581E-03
          151943     5.55579E-03     5.00594E-03     607.878E-15     2.40984E-03
          151944     5.39746E-03     4.90189E-03     685.593E-15     2.25921E-03
          151945     4.40931E-03     4.17122E-03     794.839E-15     1.42932E-03
          151946     4.24145E-03     4.03528E-03    -814.540E-15     1.30629E-03
          151947     4.07815E-03     3.89709E-03    -715.508E-15     1.20166E-03
          151948     3.91171E-03     3.75625E-03    -735.048E-15     1.09181E-03
          151949     3.74964E-03     3.61365E-03    -750.147E-15     1.00065E-03
          151950     3.58618E-03     3.47023E-03     780.184E-15     904.540E-06
          151951     3.42735E-03     3.32635E-03    -808.323E-15     825.914E-06
          151952     3.26838E-03     3.18258E-03     137.143E-15     743.966E-06
          151953     3.11326E-03     3.03836E-03    -208.802E-15     678.791E-06
          151954     2.95954E-03     2.89604E-03     13.6864E-15     609.757E-06
          151955     2.80837E-03     2.75268E-03     15.4628E-15     556.516E-06
          151956     2.65954E-03     2.61249E-03    -92.8950E-15     498.072E-06
          151957     2.51320E-03     2.47171E-03     17.2391E-15     454.784E-06
          151958     2.36964E-03     2.33462E-03    -84.0132E-15     405.917E-06
          151959     2.22888E-03     2.19782E-03     4.80461E-15     370.817E-06
          151960     2.09146E-03     2.06526E-03     4.80461E-15     329.994E-06
          151961     1.95716E-03     1.93383E-03    -39.1602E-15     301.302E-06
          151962     1.82690E-03     1.80723E-03    -35.6075E-15     267.374E-06
          151963     1.70005E-03     1.68243E-03    -38.7161E-15     244.099E-06
          151964     1.57771E-03     1.56296E-03     1.69599E-15     215.205E-06
          151965     1.45845E-03     1.44533E-03     5.24870E-15     195.189E-06
          151966     1.34327E-03     1.33237E-03    -80.3665E-18     170.815E-06
          151967     12.5732E-03     11.2675E-03     658.060E-15     5.57934E-03
          151968     12.1925E-03     11.1176E-03    -806.990E-15     5.00570E-03
          151969     11.8580E-03     10.9812E-03     873.443E-15     4.47477E-03
          151970     11.4979E-03     10.8008E-03    -683.534E-15     3.94253E-03
          151971     11.1629E-03     10.6142E-03     107.833E-15     3.45674E-03
          151972     10.8054E-03     10.3881E-03    -963.310E-15     2.97394E-03
          151973     10.4672E-03     10.1548E-03     329.434E-15     2.53799E-03
          151974     10.1150E-03     9.89313E-03    -374.003E-15     2.10684E-03
          151975     9.76780E-03     9.61460E-03    -484.138E-15     1.72317E-03
          151976     9.40066E-03     9.30336E-03    -560.077E-15     1.34904E-03
          151977     9.03723E-03     8.97861E-03     133.146E-15     1.02767E-03
          151978     8.66352E-03     8.63371E-03    -171.499E-15     718.037E-06
          151979     8.29134E-03     8.27853E-03    -258.540E-15     460.751E-06
          151980     7.91474E-03     7.91176E-03    -5.40944E-15     217.146E-06
          151981     7.53913E-03     7.53908E-03     807.812E-18     28.3944E-06
          151982     7.16950E-03     7.16795E-03    -1.54063E-12    -148.938E-06
          151983     6.79814E-03     6.79252E-03     164.233E-15    -276.366E-06
          151984     6.44109E-03     6.42901E-03    -127.534E-15    -394.342E-06
          151985     6.07997E-03     6.06199E-03    -325.154E-15    -467.219E-06
          151986     5.74067E-03     5.71550E-03    -297.176E-15    -536.951E-06
          151987     5.39533E-03     5.36567E-03    -164.837E-15    -564.988E-06
          151988     5.07886E-03     5.04367E-03    -155.956E-15    -596.834E-06
          151989     4.75215E-03     4.71509E-03    -138.192E-15    -592.290E-06
          151990     4.45931E-03     4.41971E-03     129.594E-15    -592.972E-06
          151991     4.15559E-03     4.11678E-03     4.80461E-15    -566.585E-06
          151992     3.88696E-03     3.84840E-03    -33.8311E-15    -546.133E-06
          151993     3.60751E-03     3.57200E-03     19.0155E-15    -504.917E-06
          151994     3.36252E-03     3.32930E-03     336.983E-15    -471.419E-06
          151995     3.10776E-03     3.07901E-03    -316.272E-15    -421.756E-06
          151996     2.88564E-03     2.86034E-03    -37.3839E-15    -381.333E-06
          151997     2.65499E-03     2.63459E-03    -41.3807E-15    -328.491E-06
          151998     2.45513E-03     2.43846E-03    -48.0420E-15    -285.667E-06
          151999     2.24762E-03     2.23546E-03     50.9899E-15    -233.455E-06
          152000     2.06859E-03     2.05969E-03     91.4020E-15    -191.678E-06
          152001     1.88342E-03     1.87798E-03    -183.045E-15    -142.955E-06
          152002     6.48885E-03     5.52205E-03    -2.66684E-12     3.40766E-03
          152003     1.33832E-03    -734.466E-18    -80.3665E-18     1.33832E-03
          152004     1.27867E-03    -734.466E-18    -80.3665E-18     1.27867E-03
          152005     1.23099E-03    -734.466E-18    -80.3665E-18     1.23099E-03
          152006     1.17291E-03    -734.466E-18    -80.3665E-18     1.17291E-03
          152007     1.12719E-03    -734.466E-18    -80.3665E-18     1.12719E-03
          152008     1.07011E-03    -734.466E-18    -80.3665E-18     1.07011E-03
          152009     1.02568E-03    -734.466E-18    -80.3665E-18     1.02568E-03
          152010     970.923E-06    -734.466E-18    -80.3665E-18     970.923E-06
          152011     929.048E-06    -734.466E-18    -80.3665E-18     929.048E-06
          152012     876.175E-06    -734.466E-18    -80.3665E-18     876.175E-06
          152013     835.923E-06    -734.466E-18    -80.3665E-18     835.923E-06
          152014     785.203E-06    -734.466E-18    -80.3665E-18     785.203E-06
          152015     747.395E-06    -734.466E-18    -80.3665E-18     747.395E-06
          152016     698.654E-06    -734.466E-18    -80.3665E-18     698.654E-06
          152017     662.510E-06    -734.466E-18    -80.3665E-18     662.510E-06
          152018     616.176E-06    -734.466E-18    -80.3665E-18     616.176E-06
          152019     582.415E-06    -734.466E-18    -80.3665E-18     582.415E-06
          152020     538.842E-06    -734.466E-18    -80.3665E-18     538.842E-06
          152021     507.026E-06    -734.466E-18    -80.3665E-18     507.026E-06
          152022     467.271E-06    -734.466E-18    -80.3665E-18     467.271E-06
          152023     438.170E-06    -734.466E-18    -80.3665E-18     438.170E-06
          152024     401.027E-06    -734.466E-18    -80.3665E-18     401.027E-06
          152025     374.739E-06    -734.466E-18    -80.3665E-18     374.739E-06
          152026     339.648E-06    -734.466E-18    -80.3665E-18     339.648E-06
          152027     315.520E-06    -734.466E-18    -80.3665E-18     315.520E-06
          152028     282.946E-06    -734.466E-18    -80.3665E-18     282.946E-06
          152029     260.830E-06    -734.466E-18    -80.3665E-18     260.830E-06
          152030     230.971E-06    -734.466E-18    -80.3665E-18     230.971E-06
          152031     210.819E-06    -734.466E-18    -80.3665E-18     210.819E-06
          152032     184.238E-06    -734.466E-18    -80.3665E-18     184.238E-06
          152033     166.847E-06    -734.466E-18    -80.3665E-18     166.847E-06
          152034     143.338E-06    -734.466E-18    -80.3665E-18     143.338E-06
          152035     127.161E-06    -734.466E-18    -80.3665E-18     127.161E-06
          152036     105.515E-06    -734.466E-18    -80.3665E-18     105.515E-06
          152037     1.11566E-03     1.10296E-03    -80.3665E-18     167.834E-06
          152038     1.20760E-03     1.19301E-03    -80.3665E-18     187.181E-06
          152039     1.30310E-03     1.28502E-03    -80.3665E-18     216.325E-06
          152040     1.40198E-03     1.38092E-03    -13.8471E-15     242.054E-06
          152041     1.50536E-03     1.47938E-03    -44.0452E-15     278.454E-06
          152042     1.61112E-03     1.58097E-03    -44.4893E-15     310.212E-06
          152043     1.72043E-03     1.68376E-03     27.8973E-15     353.289E-06
          152044     1.83116E-03     1.78889E-03     25.2327E-15     391.186E-06
          152045     1.94541E-03     1.89458E-03     30.1177E-15     441.761E-06
          152046     2.06030E-03     2.00204E-03    -25.8375E-15     486.503E-06
          152047     2.17854E-03     2.10933E-03    -27.6139E-15     544.784E-06
          152048     2.29677E-03     2.21788E-03     26.5650E-15     596.806E-06
          152049     2.41816E-03     2.32555E-03    -61.3647E-15     662.798E-06
          152050     2.53882E-03     2.43382E-03     26.5650E-15     722.599E-06
          152051     2.66258E-03     2.54097E-03     78.9675E-15     795.469E-06
          152052     2.78484E-03     2.64808E-03     11.9100E-15     861.984E-06
          152053     2.91154E-03     2.75514E-03     206.865E-15     941.392E-06
          152054     3.03556E-03     2.86121E-03    -929.559E-15     1.01394E-03
          152055     3.16383E-03     2.96594E-03    -907.799E-15     1.10137E-03
          152056     3.28840E-03     3.06905E-03    -898.029E-15     1.18090E-03
          152057     3.41758E-03     3.17051E-03     885.434E-15     1.27581E-03
          152058     3.54217E-03     3.26944E-03    -866.054E-15     1.36298E-03
          152059     3.67127E-03     3.36587E-03     849.906E-15     1.46599E-03
          152060     3.79526E-03     3.45956E-03    -842.962E-15     1.56058E-03
          152061     3.92365E-03     3.55039E-03    -832.748E-15     1.67026E-03
          152062     4.04644E-03     3.63799E-03    -814.540E-15     1.77162E-03
          152063     4.17394E-03     3.72237E-03     947.606E-15     1.88832E-03
          152064     4.29498E-03     3.80306E-03    -937.109E-15     1.99589E-03
          152065     4.42078E-03     3.88079E-03     931.175E-15     2.11726E-03
          152066     4.54045E-03     3.95531E-03     920.961E-15     2.22962E-03
          152067     4.66637E-03     4.02727E-03     911.635E-15     2.35713E-03
          152068     4.78477E-03     4.09467E-03    -904.246E-15     2.47540E-03
          152069     4.90836E-03     4.15894E-03    -894.920E-15     2.60676E-03
          152070     5.02486E-03     4.21941E-03     890.763E-15     2.72869E-03
          152071     5.14717E-03     4.27784E-03     881.437E-15     2.86242E-03
          152072     820.907E-06     806.094E-06    -80.3665E-18     155.241E-06
          152073     884.322E-06     865.810E-06    -80.3665E-18     179.998E-06
          152074     949.343E-06     927.979E-06    -80.3665E-18     200.268E-06
          152075     1.01774E-03     991.616E-06    -80.3665E-18     229.136E-06
          152076     1.08699E-03     1.05711E-03    -80.3665E-18     253.092E-06
          152077     1.16012E-03     1.12389E-03    -80.3665E-18     287.658E-06
          152078     1.23393E-03     1.19247E-03    -80.3665E-18     317.190E-06
          152079     1.31171E-03     1.26189E-03    -80.3665E-18     358.089E-06
          152080     1.38926E-03     1.33257E-03    -80.3665E-18     392.826E-06
          152081     1.47084E-03     1.40355E-03     15.9068E-15     439.789E-06
          152082     1.55146E-03     1.47533E-03     19.9036E-15     480.033E-06
          152083     1.63603E-03     1.54677E-03    -48.0420E-15     533.016E-06
          152084     1.71883E-03     1.61845E-03    -43.6011E-15     578.773E-06
          152085     1.80532E-03     1.68921E-03    -45.3775E-15     636.975E-06
          152086     1.88914E-03     1.75926E-03     43.4404E-15     688.381E-06
          152087     1.97686E-03     1.82844E-03     15.0187E-15     751.528E-06
          152088     2.06184E-03     1.89711E-03     43.8845E-15     807.572E-06
          152089     2.15188E-03     1.96536E-03    -187.930E-15     876.311E-06
          152090     2.23807E-03     2.03287E-03    -151.071E-15     936.169E-06
          152091     2.32957E-03     2.09939E-03    -41.3807E-15     1.00967E-03
          152092     2.41630E-03     2.16454E-03     15.9068E-15     1.07391E-03
          152093     2.50845E-03     2.22847E-03     14.5746E-15     1.15162E-03
          152094     2.59511E-03     2.29086E-03    -103.997E-15     1.21923E-03
          152095     2.68738E-03     2.35166E-03    -132.863E-15     1.30067E-03
          152096     2.77398E-03     2.41069E-03    -22.2848E-15     1.37241E-03
          152097     2.86624E-03     2.46807E-03    -89.3423E-15     1.45738E-03
          152098     2.95239E-03     2.52368E-03    -269.198E-15     1.53221E-03
          152099     3.04467E-03     2.57763E-03     237.507E-15     1.62045E-03
          152100     3.13067E-03     2.62956E-03     632.747E-15     1.69897E-03
          152101     3.22275E-03     2.67953E-03    -237.668E-15     1.79058E-03
          152102     3.30764E-03     2.72733E-03     726.894E-15     1.87141E-03
          152103     3.39930E-03     2.77392E-03    -1.02149E-12     1.96485E-03
          152104     3.48442E-03     2.81881E-03    -1.01083E-12     2.04829E-03
          152105     3.57633E-03     2.86237E-03    -1.00683E-12     2.14405E-03
          152106     3.66234E-03     2.90416E-03     1.00134E-12     2.23128E-03
          152107     463.474E-06     445.050E-06    -80.3665E-18     129.380E-06
          152108     497.403E-06     475.483E-06    -80.3665E-18     146.033E-06
          152109     534.468E-06     506.431E-06    -80.3665E-18     170.832E-06
          152110     571.030E-06     538.137E-06    -80.3665E-18     191.008E-06
          152111     611.343E-06     570.350E-06    -80.3665E-18     220.095E-06
          152112     650.196E-06     603.157E-06    -80.3665E-18     242.809E-06
          152113     693.061E-06     636.238E-06    -80.3665E-18     274.836E-06
          152114     733.928E-06     669.796E-06    -80.3665E-18     300.039E-06
          152115     779.613E-06     703.529E-06    -80.3665E-18     335.921E-06
          152116     822.652E-06     737.608E-06    -80.3665E-18     364.266E-06
          152117     871.056E-06     771.691E-06    -80.3665E-18     404.019E-06
          152118     916.258E-06     806.015E-06    -80.3665E-18     435.739E-06
          152119     967.264E-06     840.204E-06    -80.3665E-18     479.225E-06
          152120     1.01478E-03     874.516E-06    -80.3665E-18     514.775E-06
          152121     1.06815E-03     908.759E-06    -80.3665E-18     561.341E-06
          152122     1.11768E-03     942.871E-06    -80.3665E-18     600.174E-06
          152123     1.17312E-03     976.660E-06    -80.3665E-18     649.880E-06
          152124     1.22357E-03     1.01000E-03    -80.3665E-18     690.661E-06
          152125     1.28116E-03     1.04294E-03    -80.3665E-18     744.071E-06
          152126     1.33305E-03     1.07549E-03    -80.3665E-18     787.627E-06
          152127     1.39264E-03     1.10769E-03    -80.3665E-18     844.070E-06
          152128     1.44617E-03     1.13942E-03    -24.9494E-15     890.569E-06
          152129     1.50792E-03     1.17073E-03     30.1177E-15     950.390E-06
          152130     1.56319E-03     1.20151E-03     28.3413E-15     999.959E-06
          152131     1.62662E-03     1.23179E-03    -27.1698E-15     1.06235E-03
          152132     1.68327E-03     1.26144E-03    -28.0580E-15     1.11452E-03
          152133     1.74844E-03     1.29045E-03    -28.0580E-15     1.17974E-03
          152134     1.80633E-03     1.31873E-03     25.6768E-15     1.23442E-03
          152135     1.87260E-03     1.34639E-03    -28.5021E-15     1.30149E-03
          152136     1.93141E-03     1.37339E-03    -28.9462E-15     1.35799E-03
          152137     1.99933E-03     1.39979E-03     29.2295E-15     1.42755E-03
          152138     2.05955E-03     1.42523E-03     27.4532E-15     1.48676E-03
          152139     2.12833E-03     1.44986E-03     31.0059E-15     1.55811E-03
          152140     2.18933E-03     1.47360E-03     29.6736E-15     1.61915E-03
          152141     2.25774E-03     1.49659E-03     27.8973E-15     1.69045E-03
          152142     8.25701E-03     7.09262E-03    -533.876E-15     4.22763E-03
          152143     8.44643E-03     7.16889E-03    -2.47543E-12     4.46645E-03
          152144     8.62392E-03     7.23261E-03    -519.665E-15     4.69694E-03
          152145     8.80627E-03     7.29393E-03    -514.336E-15     4.93447E-03
          152146     8.97519E-03     7.34254E-03    -509.895E-15     5.16151E-03
          152147     9.14934E-03     7.38907E-03    -505.454E-15     5.39556E-03
          152148     9.31158E-03     7.42473E-03    -501.457E-15     5.61950E-03
          152149     9.47770E-03     7.45876E-03    -2.31556E-12     5.84755E-03
          152150     9.63322E-03     7.48382E-03     2.28565E-12     6.06559E-03
          152151     9.79270E-03     7.50841E-03     466.213E-15     6.28654E-03
          152152     9.94312E-03     7.52622E-03     2.27099E-12     6.49783E-03
          152153     10.0980E-03     7.54572E-03    -463.265E-15     6.71062E-03
          152154     10.2465E-03     7.56057E-03     461.328E-15     6.91589E-03
          152155     10.3983E-03     7.57607E-03     460.884E-15     7.12242E-03
          152156     10.5431E-03     7.58731E-03    -1.11075E-12     7.32048E-03
          152157     10.6909E-03     7.60080E-03     452.891E-15     7.51820E-03
          152158     10.8333E-03     7.61188E-03     438.236E-15     7.70845E-03
          152159     9.69578E-03     8.44748E-03    -2.05533E-12     4.75901E-03
          152160     9.91294E-03     8.52491E-03    -2.02246E-12     5.05889E-03
          152161     10.1383E-03     8.60078E-03     1.90773E-12     5.36758E-03
          152162     10.3489E-03     8.65920E-03     1.87886E-12     5.66733E-03
          152163     10.5697E-03     8.71779E-03    -1.85637E-12     5.97657E-03
          152164     10.7756E-03     8.75917E-03     338.760E-15     6.27620E-03
          152165     10.9895E-03     8.79994E-03     1.69368E-12     6.58253E-03
          152166     11.1913E-03     8.82653E-03     1.65016E-12     6.88029E-03
          152167     11.4011E-03     8.85317E-03    -1.69162E-12     7.18376E-03
          152168     11.6004E-03     8.86812E-03     335.651E-15     7.47841E-03
          152169     11.8069E-03     8.88409E-03    -1.61701E-12     7.77667E-03
          152170     12.0046E-03     8.89110E-03    -1.56638E-12     8.06588E-03
          152171     12.2076E-03     8.90051E-03     264.597E-15     8.35508E-03
          152172     12.4019E-03     8.90268E-03    -1.59347E-12     8.63416E-03
          152173     12.5997E-03     8.90667E-03     331.654E-15     8.91193E-03
          152174     12.7896E-03     8.90515E-03    -262.537E-15     9.17995E-03
          152175     12.9840E-03     8.90808E-03     328.990E-15     9.44621E-03
          152176     10.6773E-03     9.51444E-03    -1.09076E-12     4.84568E-03
          152177     10.9377E-03     9.60922E-03    -1.02904E-12     5.22459E-03
          152178     11.2157E-03     9.70706E-03    -983.738E-15     5.61824E-03
          152179     11.4778E-03     9.78021E-03    -941.549E-15     6.00726E-03
          152180     11.7589E-03     9.85754E-03     368.070E-15     6.41099E-03
          152181     12.0232E-03     9.91020E-03    -1.42738E-12     6.80770E-03
          152182     12.3059E-03     9.96783E-03     243.281E-15     7.21641E-03
          152183     12.5734E-03     10.0016E-03     237.507E-15     7.61948E-03
          152184     12.8571E-03     10.0397E-03    -1.26751E-12     8.03182E-03
          152185     13.1271E-03     10.0570E-03     1.33041E-12     8.43676E-03
          152186     13.4106E-03     10.0781E-03     1.14656E-12     8.84741E-03
          152187     13.6803E-03     10.0810E-03     285.469E-15     9.24785E-03
          152188     13.9595E-03     10.0878E-03    -1.09965E-12     9.64899E-03
          152189     14.2270E-03     10.0804E-03    -1.11785E-12     10.0396E-03
          152190     14.5029E-03     10.0788E-03     274.367E-15     10.4284E-03
          152191     14.7653E-03     10.0646E-03    -724.834E-15     10.8036E-03
          152192     15.0328E-03     10.0561E-03    -926.006E-15     11.1741E-03
          152193     15.2883E-03     10.0391E-03    -1.10320E-12     11.5303E-03
          152194     12.0292E-03     10.5977E-03     798.836E-15     5.69129E-03
          152195     12.3476E-03     10.6918E-03    -809.211E-15     6.17656E-03
          152196     12.6966E-03     10.7948E-03    -887.815E-15     6.68400E-03
          152197     13.0263E-03     10.8629E-03     702.913E-15     7.18898E-03
          152198     13.3900E-03     10.9445E-03    -661.773E-15     7.71414E-03
          152199     13.7344E-03     10.9907E-03    -504.566E-15     8.23635E-03
          152200     14.1062E-03     11.0473E-03    -1.04191E-12     8.77154E-03
          152201     14.4575E-03     11.0692E-03    -1.03658E-12     9.30013E-03
          152202     14.8333E-03     11.1036E-03    -1.02681E-12     9.83551E-03
          152203     15.1864E-03     11.1047E-03    -1.11474E-12     10.3592E-03
          152204     15.5552E-03     11.1152E-03    -858.505E-15     10.8819E-03
          152205     15.9015E-03     11.0980E-03     891.207E-15     11.3883E-03
          152206     16.2601E-03     11.0941E-03    -741.265E-15     11.8874E-03
          152207     16.5923E-03     11.0642E-03     315.667E-15     12.3647E-03
          152208     16.9302E-03     11.0473E-03    -731.051E-15     12.8293E-03
          152209     17.2427E-03     11.0094E-03    -814.096E-15     13.2704E-03
          152210     17.5586E-03     10.9866E-03    -704.406E-15     13.6967E-03
          152211     21.0158E-03     12.6704E-03     536.824E-15     16.7668E-03
          152212     20.5757E-03     12.7220E-03    -776.792E-15     16.1712E-03
          152213     20.1390E-03     12.7879E-03    -389.103E-15     15.5579E-03
          152214     19.6716E-03     12.8249E-03     725.117E-15     14.9162E-03
          152215     19.2115E-03     12.8747E-03     399.600E-15     14.2592E-03
          152216     18.7168E-03     12.8878E-03    -441.061E-15     13.5729E-03
          152217     18.2327E-03     12.9107E-03    -270.087E-15     12.8742E-03
          152218     17.7138E-03     12.8914E-03     690.034E-15     12.1486E-03
          152219     17.2112E-03     12.8823E-03     456.443E-15     11.4136E-03
          152220     16.6708E-03     12.8236E-03     60.7599E-15     10.6522E-03
          152221     16.1573E-03     12.7756E-03     760.200E-15     9.89150E-03
          152222     15.6153E-03     12.6786E-03    -436.176E-15     9.11542E-03
          152223     15.1133E-03     12.5940E-03     517.284E-15     8.35479E-03
          152224     14.5859E-03     12.4591E-03     722.453E-15     7.58411E-03
          152225     14.1092E-03     12.3357E-03    -615.588E-15     6.84832E-03
          152226     13.6236E-03     12.1745E-03     1.05152E-12     6.11433E-03
          152227     13.1987E-03     12.0307E-03    -1.00372E-12     5.42859E-03
          152228     23.7268E-03     13.6210E-03     700.692E-15     19.4275E-03
          152229     23.2415E-03     13.7186E-03    -134.195E-15     18.7608E-03
          152230     22.7184E-03     13.7910E-03     523.945E-15     18.0536E-03
          152231     22.1916E-03     13.8725E-03     839.248E-15     17.3212E-03
          152232     21.6267E-03     13.9210E-03    -520.553E-15     16.5505E-03
          152233     21.0641E-03     13.9770E-03    -308.722E-15     15.7588E-03
          152234     20.4677E-03     13.9928E-03     555.919E-15     14.9374E-03
          152235     19.8846E-03     14.0144E-03     309.006E-15     14.1065E-03
          152236     19.2665E-03     13.9910E-03     316.555E-15     13.2458E-03
          152237     18.6649E-03     13.9719E-03     563.469E-15     12.3759E-03
          152238     18.0282E-03     13.9014E-03     735.331E-15     11.4789E-03
          152239     17.4199E-03     13.8363E-03    -695.968E-15     10.5834E-03
          152240     16.7814E-03     13.7207E-03    -907.355E-15     9.66207E-03
          152241     16.1780E-03     13.6043E-03    -914.460E-15     8.75511E-03
          152242     15.5530E-03     13.4388E-03    -656.888E-15     7.82910E-03
          152243     14.9882E-03     13.2853E-03     1.07861E-12     6.93864E-03
          152244     27.5060E-03     14.5676E-03     442.677E-15     23.3317E-03
          152245     26.9836E-03     14.7083E-03    -617.808E-15     22.6225E-03
          152246     26.4156E-03     14.8203E-03     787.734E-15     21.8664E-03
          152247     25.8379E-03     14.9451E-03    -24.0612E-15     21.0770E-03
          152248     25.2154E-03     15.0366E-03    -179.492E-15     20.2415E-03
          152249     24.5826E-03     15.1370E-03     349.418E-15     19.3695E-03
          152250     23.9032E-03     15.1960E-03     362.741E-15     18.4511E-03
          152251     23.2230E-03     15.2581E-03    -637.792E-15     17.5071E-03
          152252     22.5020E-03     15.2744E-03     105.169E-15     16.5237E-03
          152253     21.7917E-03     15.2950E-03    -737.713E-15     15.5223E-03
          152254     21.0427E-03     15.2619E-03    -256.764E-15     14.4869E-03
          152255     20.3167E-03     15.2299E-03    -968.639E-15     13.4469E-03
          152256     19.5596E-03     15.1452E-03     471.542E-15     12.3775E-03
          152257     18.8359E-03     15.0604E-03     986.686E-15     11.3125E-03
          152258     18.0800E-03     14.9151E-03     411.590E-15     10.2188E-03
          152259     17.3714E-03     14.7701E-03    -241.665E-15     9.14393E-03
          152260     16.6475E-03     14.5755E-03    -678.649E-15     8.04325E-03
          152261     31.4827E-03     15.7479E-03     686.926E-15     27.2610E-03
          152262     30.8692E-03     15.9119E-03     63.8685E-15     26.4522E-03
